,State,City,Store_type,Address,Latitude,Longitude
1315,Wyoming,New York,Target Store - ,"512 2nd Ave, New York, NY 10016-8604",40.741484,-73.978092
1316,Wyoming,Syracuse,Target Store - ,"3657 W Genesee St, Syracuse, NY 13219-2003",43.04706,-76.2362
1317,Wyoming,Fairport,Target Store - ,"2161 N Nine Mile Point Rd, Fairport, NY 14450-8509",43.128391,-77.443196
1318,Wyoming,Yonkers,Target Store - ,"9005 Xavier Dr, Yonkers, NY 10704-1226",40.92712,-73.85264
1319,Wyoming,Brooklyn,Target Store - ,"1715 E. 13th St, Brooklyn, NY 11229-2086",40.608593,-73.958472
1320,Wyoming,Niagara Falls,Target Store - ,"7414 Niagara Falls Blvd, Niagara Falls, NY 14304-1720",43.089764,-78.979833
1321,Wyoming,Mount Vernon,Target Store - ,"500 East Sandford Blvd, Mount Vernon, NY 10550-4784",40.90097,-73.8178
1322,Wyoming,Cicero,Target Store - ,"8061 Brewerton Rd, Cicero, NY 13039-8061",43.161815,-76.122579
1323,Wyoming,Hicksville,Target Store - ,"2003 Broadway Mall, Hicksville, NY 11801-2719",40.771682,-73.532945
1324,Wyoming,Schenectady,Target Store - ,"428 Balltown Rd, Schenectady, NY 12304-2245",42.77571,-73.8901
1325,Wyoming,Copiague,Target Store - ,"1149 Sunrise Hwy, Copiague, NY 11726-1330",40.688227,-73.406133
1326,Wyoming,Commack,Target Store - ,"98 Veterans Memorial Hwy, Commack, NY 11725-3432",40.839133,-73.286362
1327,Wyoming,Mount Kisco,Target Store - ,"195 N Bedford Rd Ste A, Mount Kisco, NY 10549-1104",41.216197,-73.722746
1328,Wyoming,Latham,Target Store - ,"675 Troy Schenectady Rd, Latham, NY 12110-2459",42.756495,-73.771077
1329,Wyoming,Bronx,Target Store - ,"815 E Hutchinson River Pkwy, Bronx, NY 10465-1818",40.824145,-73.837659
1330,Wyoming,Staten Island,Target Store - ,"2873 Richmond Ave, Staten Island, NY 10314-5811",40.574684,-74.16763
1331,Wyoming,Brooklyn,Target Store - ,"8973-95 Bay Pkwy, Brooklyn, NY 11214-6414",40.593615,-74.001191
1332,Wyoming,Brooklyn,Target Store - ,"6401 18th Ave, Brooklyn, NY 11204-3730",40.61957,-73.989712
1333,Wyoming,Central Islip,Target Store - ,"160 N Research Pl, Central Islip, NY 11722-4458",40.772668,-73.202259
1334,Wyoming,Westbury,Target Store - ,"999 Corporate Dr, Westbury, NY 11590-6614",40.741547,-73.599909
1335,Wyoming,Fayetteville,Target Store - ,"340 Towne Dr, Fayetteville, NY 13066-1371",43.031849,-76.019782
1336,Wyoming,Huntington Station,Target Store - ,"124 E Jericho Tpke, Huntington Station, NY 11746-7324",40.827801,-73.406064
1337,Wyoming,Brooklyn,Target Store - ,"2101 Church Ave, Brooklyn, NY 11226-4363",40.650472,-73.959584
1338,Wyoming,BROOKLYN,Target Store - ,"445 Albee Square West, BROOKLYN, NY 11201-3016",40.6906,-73.983
1339,Wyoming,Medford,Target Store - ,"2975 Horseblock Rd, Medford, NY 11763-2526",40.824959,-72.988953
1340,Wyoming,College Point,Target Store - ,"13505 20th Ave, College Point, NY 11356-2446",40.783388,-73.833095
1341,Wyoming,Ithaca,Target Store - ,"40 Catherwood Rd, Ithaca, NY 14850-1056",42.484933,-76.490598
1342,Wyoming,Rochester,Target Store - ,"500 Skyview Centre Pkwy, Rochester, NY 14622-2486",43.198015,-77.573885
1343,Wyoming,New York,Target Store - ,"112 W 34th St, New York, NY 10120-0101",40.750245,-73.989309
1344,Wyoming,Rochester,Target Store - ,"3181 Chili Ave, Rochester, NY 14624-5409",43.104625,-77.74614
1345,Wyoming,Saratoga Springs,Target Store - ,"3031 Route 50, Saratoga Springs, NY 12866-2926",43.099397,-73.743829
1346,Wyoming,Lawrence,Target Store - ,"345 Rockaway Tpke, Lawrence, NY 11559-1048",40.626563,-73.738597
1347,Wyoming,New York City,Target Store - ,"600 Broadway, New York City, NY 10012-3206",40.725155,-73.996741
1348,Wyoming,West Nyack,Target Store - ,"4120 Palisades Center Dr, West Nyack, NY 10994-6801",41.097436,-73.958985
1349,Wyoming,Staten Island,Target Store - ,"2900 Veterans Rd W, Staten Island, NY 10309-2500",40.528857,-74.231899
1350,Wyoming,New Hyde Park,Target Store - ,"1400 Union Tpke, New Hyde Park, NY 11040-1761",40.753215,-73.695604
1351,Wyoming,Brooklyn,Target Store - ,"5100 Kings Plaza, Ste 2201, Brooklyn, NY 11234-5208",40.609069,-73.920255
1352,Wyoming,Plattsburgh,Target Store - ,"60 Smithfield Blvd, Plattsburgh, NY 12901-2151",44.702338,-73.491875
1353,Wyoming,Victor,Target Store - ,"7500 Commons Blvd, Victor, NY 14564-1010",43.033533,-77.448691
1354,Wyoming,Clifton Park,Target Store - ,"26 Crossing Blvd, Clifton Park, NY 12065-4180",42.857601,-73.772416
1355,Wyoming,Garner,Target Store - ,"2700 Timber Dr, Garner, NC 27529-2591",35.715937,-78.638227
1356,Wyoming,Wake Forest,Target Store - ,"12000 Retail Dr, Wake Forest, NC 27587-7353",35.97435,-78.541429
1357,Wyoming,Greensboro,Target Store - ,"2701 Lawndale Dr, Greensboro, NC 27408-4820",36.104303,-79.82095
1358,Wyoming,Concord,Target Store - ,"6150 Bayfield Pkwy, Concord, NC 28027-7486",35.417124,-80.678476
1359,Wyoming,Raleigh,Target Store - ,"8651 Brier Creek Pkwy, Raleigh, NC 27617-7325",35.90285,-78.7858
1360,Wyoming,Winston Salem,Target Store - ,"1040 Hanes Mall Blvd, Winston Salem, NC 27103-1309",36.069071,-80.320706
1361,Wyoming,Holly Springs,Target Store - ,"100 Grand Hill Place, Holly Springs, NC 27540-4416",35.66058,-78.851383
1362,Wyoming,Morrisville,Target Store - ,"3001 Market Center Dr, Morrisville, NC 27560-7505",35.805402,-78.816133
1363,Wyoming,Monroe,Target Store - ,"2901 W Highway 74, Monroe, NC 28110-8435",35.019985,-80.580866
1364,Wyoming,Raleigh,Target Store - ,"4841 Grove Barton Rd, Raleigh, NC 27613-1900",35.870472,-78.719468
1365,Wyoming,Charlotte,Target Store - ,"9841 Northlake Centre Pkwy, Charlotte, NC 28216-8930",35.34966,-80.8596
1366,Wyoming,Apex,Target Store - ,"1201 Beaver Creek Commons Dr, Apex, NC 27502-3922",35.744923,-78.877201
1367,Wyoming,Wesley Chapel,Target Store - ,"6350 Weddington Rd, Wesley Chapel, NC 28104-7925",34.999776,-80.69596
1368,Wyoming,Gastonia,Target Store - ,"425 Cox Rd, Gastonia, NC 28054-0610",35.2642,-81.1383
1369,Wyoming,Raleigh,Target Store - ,"4191 The Circle at North Hills St, Raleigh, NC 27609-5712",35.836291,-78.642612
1370,Wyoming,Wilson,Target Store - ,"3401 Raleigh Road Pkwy W, Wilson, NC 27896-8219",35.740634,-77.965368
1371,Wyoming,Charlotte,Target Store - ,"7860 Rea Rd, Charlotte, NC 28277-6502",35.058613,-80.815392
1372,Wyoming,Rocky Mount,Target Store - ,"731 Sutters Creek Blvd, Rocky Mount, NC 27804-8452",35.971665,-77.813212
1373,Wyoming,Charlotte,Target Store - ,"12830 Walker Branch Dr, Charlotte, NC 28273-8850",35.1004,-80.985799
1374,Wyoming,Raleigh,Target Store - ,"7900 Old Wake Forest Rd, Raleigh, NC 27616-3319",35.865849,-78.567983
1375,Wyoming,Arden,Target Store - ,"15 McKenna Rd, Arden, NC 28704-9201",35.448714,-82.535898
1376,Wyoming,Durham,Target Store - ,"4037 Durham Chapel Hill Blvd, Durham, NC 27707-2516",35.966462,-78.959448
1377,Wyoming,Goldsboro,Target Store - ,"1204 Sunburst Dr, Goldsboro, NC 27534-8202",35.379623,-77.939423
1378,Wyoming,Cary,Target Store - ,"7129 O'Kelly Chapel Road, Cary, NC 27519-6849",35.844771,-78.885305
1379,Wyoming,Kernersville,Target Store - ,"1090 S Main St, Kernersville, NC 27284-7440",36.109746,-80.099962
1380,Wyoming,Fayetteville,Target Store - ,"2056 Skibo Rd, Fayetteville, NC 28314-2245",35.054709,-78.974689
1381,Wyoming,Mooresville,Target Store - ,"594 River Hwy, Mooresville, NC 28117-6829",35.59799,-80.871
1382,Wyoming,Burlington,Target Store - ,"1475 University Dr, Burlington, NC 27215-8768",36.066311,-79.520314
1383,Wyoming,New Bern,Target Store - ,"3410 Dr Martin Luther King Jr Blvd, New Bern, NC 28562-5220",35.101464,-77.09676
1384,Wyoming,Winston Salem,Target Store - ,"5420 University Pkwy, Winston Salem, NC 27105-1366",36.168581,-80.278784
1385,Wyoming,Kill Devil Hills,Target Store - ,"1901 N Croatan Hwy, Kill Devil Hills, NC 27948-8978",36.037805,-75.672877
1386,Wyoming,Asheville,Target Store - ,"115 River Hills Rd, Asheville, NC 28805-2550",35.57295,-82.522312
1387,Wyoming,Charlotte,Target Store - ,"9531 South Blvd, Charlotte, NC 28273-6901",35.107803,-80.878991
1388,Wyoming,Matthews,Target Store - ,"1900 Matthews Township Pkwy, Matthews, NC 28105-4660",35.12259,-80.7064
1389,Wyoming,Raleigh,Target Store - ,"8701 Six Forks Rd, Raleigh, NC 27615-2968",35.898387,-78.651234
1390,Wyoming,Greensboro,Target Store - ,"1628 Highwoods Blvd, Greensboro, NC 27410-2048",36.11382,-79.8768
1391,Wyoming,Charlotte,Target Store - ,"8830 Albemarle Rd, Charlotte, NC 28227-2616",35.209345,-80.694336
1392,Wyoming,Chapel Hill,Target Store - ,"143 W Franklin St, Ste 120, Chapel Hill, NC 27516-2539",35.912174,-79.057131
1393,Wyoming,Durham,Target Store - ,"8210 Renaissance Pkwy, Durham, NC 27713-6688",35.903257,-78.956402
1394,Wyoming,Charlotte,Target Store - ,"8120 University City Blvd, Charlotte, NC 28213-8126",35.293192,-80.745314
1395,Wyoming,Cary,Target Store - ,"2021 Walnut St, Cary, NC 27518-9205",35.758061,-78.738405
1396,Wyoming,Charlotte,Target Store - ,"900 Metropolitan Ave, Charlotte, NC 28204-3262",35.214505,-80.834873
1397,Wyoming,Greenville,Target Store - ,"3040 S Evans St, Greenville, NC 27834-3176",35.578601,-77.383195
1398,Wyoming,Wilmington,Target Store - ,"4711 New Centre Dr, Wilmington, NC 28405-3442",34.248428,-77.881124
1399,Wyoming,Raleigh,Target Store - ,"2512 Hillsborough St, Raleigh, NC 27607-7249",35.788206,-78.668787
1400,Wyoming,Huntersville,Target Store - ,"9801 Sam Furr Rd, Huntersville, NC 28078-8219",35.442959,-80.861845
1401,Wyoming,High Point,Target Store - ,"1050 Mall Loop Rd, High Point, NC 27262-7656",35.993478,-80.008273
1402,Wyoming,Jacksonville,Target Store - ,"1395D Western Blvd, Jacksonville, NC 28546-6663",34.785885,-77.404038
1403,Wyoming,Greensboro,Target Store - ,"1212 Bridford Pkwy, Greensboro, NC 27407-2645",36.056943,-79.906945
1404,Wyoming,Knightdale,Target Store - ,"1000 Shoppes at Midway Dr, Knightdale, NC 27545-7313",35.79819,-78.509218
1405,Wyoming,Charlotte,Target Store - ,"9870 Rea Rd, Charlotte, NC 28277-6655",35.037398,-80.80772
1406,Wyoming,Hickory,Target Store - ,"1910 Catawba Valley Blvd SE, Hickory, NC 28602-4146",35.700449,-81.307679
1407,Wyoming,Garner,Target Store - ,"1040 Timber Dr E, Garner, NC 27529-6913",35.68757,-78.5792
1408,Wyoming,Minot,Target Store - ,"2400 10th St SW, Minot, ND 58701-2013",48.207108,-101.313391
1409,Wyoming,Fargo,Target Store - ,"4202 13th Ave SW, Fargo, ND 58103-3308",46.860628,-96.852985
1410,Wyoming,Bismarck,Target Store - ,"600 Kirkwood Mall, Bismarck, ND 58504-5704",46.799078,-100.783506
1411,Wyoming,Grand Forks,Target Store - ,"3601 32nd Ave S, Grand Forks, ND 58201-5911",47.887188,-97.079468
1412,Wyoming,Cincinnati,Target Store - ,"6150 Glenway Ave, Cincinnati, OH 45211-6319",39.144703,-84.619454
1413,Wyoming,Blue Ash,Target Store - ,"9099 Plainfield Rd, Blue Ash, OH 45236-1245",39.224018,-84.395519
1414,Wyoming,West Chester,Target Store - ,"7644 Voice of America Centre Dr, West Chester, OH 45069-2794",39.35608,-84.361445
1415,Wyoming,Heath,Target Store - ,"270 Airport Pkwy, Heath, OH 43056-1278",40.032324,-82.451051
1416,Wyoming,Columbus,Target Store - ,"1485 Polaris Pkwy, Columbus, OH 43240-2041",40.138804,-82.97916
1417,Wyoming,Cincinnati,Target Store - ,"9841 Waterstone Blvd, Cincinnati, OH 45249-8296",39.295565,-84.304805
1418,Wyoming,Dayton,Target Store - ,"4341 Feedwire Rd, Dayton, OH 45440-3970",39.65901,-84.1045
1419,Wyoming,Woodmere,Target Store - ,"27249 Chagrin Blvd, Woodmere, OH 44122-4211",41.463349,-81.486302
1420,Wyoming,Huber Heights,Target Store - ,"5700 Executive Blvd, Huber Heights, OH 45424-1449",39.871423,-84.133674
1421,Wyoming,Sandusky,Target Store - ,"4020 Milan Rd, Sandusky, OH 44870-5892",41.420935,-82.672811
1422,Wyoming,Toledo,Target Store - ,"817 W Alexis Rd, Toledo, OH 43612-4303",41.720484,-83.560917
1423,Wyoming,Reynoldsburg,Target Store - ,"2437 Taylor Park Dr, Reynoldsburg, OH 43068-8036",39.934578,-82.792794
1424,Wyoming,Niles,Target Store - ,"5555 Youngstown Warren Rd, Niles, OH 44446-4804",41.216528,-80.752596
1425,Wyoming,Hilliard,Target Store - ,"4211 Trueman Blvd, Hilliard, OH 43026-2480",40.038055,-83.123237
1426,Wyoming,Dayton,Target Store - ,"2300 Miamisburg Centerville Rd, Dayton, OH 45459-3722",39.633188,-84.214062
1427,Wyoming,Parma,Target Store - ,"6850 Ridge Rd, Parma, OH 44129-5627",41.377624,-81.73558
1428,Wyoming,Beavercreek,Target Store - ,"2490 N Fairfield Rd, Beavercreek, OH 45431-1787",39.76211,-84.051155
1429,Wyoming,Elyria,Target Store - ,"240 Market Dr, Elyria, OH 44035-2886",41.388517,-82.108453
1430,Wyoming,Amherst,Target Store - ,"8000 Oak Point Rd, Amherst, OH 44001-9654",41.41366,-82.241791
1431,Wyoming,Cincinnati,Target Store - ,"9040 Colerain Ave, Cincinnati, OH 45251-2402",39.23584,-84.589433
1432,Wyoming,Massillon,Target Store - ,"1980 Lincoln Way E, Massillon, OH 44646-6965",40.800811,-81.49699
1433,Wyoming,Aurora,Target Store - ,"18855 N Market Place Dr, Aurora, OH 44202-8784",41.357756,-81.386676
1434,Wyoming,Cincinnati,Target Store - ,"235 Calhoun St, Cincinnati, OH 45219-1528",39.128041,-84.51723
1435,Wyoming,Dublin,Target Store - ,"6000 Sawmill Rd, Dublin, OH 43017-1626",40.090208,-83.089989
1436,Wyoming,Northfield,Target Store - ,"8282 Golden Link Blvd, Northfield, OH 44067-2067",41.311787,-81.525952
1437,Wyoming,Streetsboro,Target Store - ,"1144 State Route 303, Streetsboro, OH 44241-5266",41.237455,-81.352747
1438,Wyoming,Stow,Target Store - ,"4200 Kent Rd, Stow, OH 44224-4325",41.15571,-81.410207
